"name"	"description"	"sig_group"	"up.p"	"up.odds"	"up.expected"	"up.counts"	"up.padjust"	"down.p"	"down.odds"	"down.expected"	"down.counts"	"down.padjust"
"GO:0048638"	"regulation of developmental growth"	"down"	0.591250375691127	0.968217707594038	25.7457327227311	25	1	2.56893496669287e-05	2.54490907550545	11.8674542048293	28	0.00222183459333055
"GO:0048640"	"negative regulation of developmental growth"	"down"	0.850425509214868	0.700650071349294	8.35803497085762	6	1	5.00408331452213e-08	5.49779954336389	3.8526228143214	18	1.18698393311773e-05
"GO:0050431"	"transforming growth factor beta binding"	"down"	1	0	1.6417568692756	0	1	7.53932820547166e-05	10.6139312977099	0.756765195670275	6	0.00508256148695535
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"down"	0.778075201267044	0.825222691045476	14.3280599500416	12	1	3.69217289548889e-05	3.14459870707507	6.6044962531224	19	0.00294593795111895
"GO:0050805"	"negative regulation of synaptic transmission"	"down"	0.907486160867976	0.546121593291405	5.29839716902581	3	1	0.000150685286278022	4.65714789353076	2.44228767693589	10	0.00910540956549327
"GO:0050886"	"endocrine process"	"down"	0.267346492755892	1.34248133126114	6.11927560366361	8	1	2.2733477823945e-05	4.88267664538851	2.82067027477102	12	0.00203612888336203
"GO:0050900"	"leukocyte migration"	"down"	0.272311017841193	1.12766348471908	32.3127601998335	36	1	4.63941019497145e-08	2.89013253464345	14.8945149875104	39	1.13041973137691e-05
"GO:0050918"	"positive chemotaxis"	"down"	0.231665470224997	1.44889044615744	4.99989592006661	7	1	9.15504551323312e-05	4.98504325329453	2.30469400499584	10	0.00596130262442134
"GO:0050919"	"negative chemotaxis"	"down"	1	0	3.43276436303081	0	1	2.88160884200031e-06	7.90194572452637	1.58232722731057	10	0.000379635211393762
"GO:0051187"	"cofactor catabolic process"	"down"	0.343077031056733	1.28397565922921	4.77601998334721	6	1	1.03862105572917e-05	5.9077503628447	2.2014987510408	11	0.00106371395229932
"GO:0051899"	"membrane depolarization"	"down"	0.22796856489832	1.38019493177388	6.71627810158201	9	1	5.85206169875228e-05	4.37999288846746	3.09585761865112	12	0.00410488472512617
"GO:0055078"	"sodium ion homeostasis"	"down"	0.346758300367281	1.32029540074148	3.88051623646961	5	1	9.28506218211504e-06	6.77090190915076	1.78871773522065	10	0.000992450514371353
"GO:0060592"	"mammary gland formation"	"down"	1	0	0.522377185678601	0	1	4.47001568464083e-05	37.6499238964992	0.240788925895087	4	0.00337809858083968
"GO:0061384"	"heart trabecula morphogenesis"	"down"	0.916582211570404	0.39959030232087	2.38800999167361	1	1	8.76964204343625e-05	7.93333333333333	1.1007493755204	7	0.00577674676465888
"GO:0061844"	"antimicrobial humoral immune response mediated by antimicrobial peptide"	"down"	0.0471781781327712	2.03563636363636	4.77601998334721	9	0.801939983521824	1.03862105572917e-05	5.9077503628447	2.2014987510408	11	0.00106371395229932
"GO:0072593"	"reactive oxygen species metabolic process"	"down"	0.955757991187128	0.659283947962585	20.5965861781848	14	1	1.0986925137714e-05	2.86652133603949	9.49396336386345	25	0.00111642925390403
"GO:0090066"	"regulation of anatomical structure size"	"down"	0.871915681245321	0.822855785222143	37.0141548709409	31	1	9.34070863292807e-06	2.33769063180828	17.0616153205662	37	0.000993711068648592
"GO:0090287"	"regulation of cellular response to growth factor stimulus"	"down"	0.914583852988167	0.729097164032289	21.4174646128226	16	1	2.32292383385676e-07	3.25417647924639	9.87234596169858	29	4.35020281613176e-05
"GO:0097529"	"myeloid leukocyte migration"	"down"	0.463706443502263	1.05032051999612	15.298189009159	16	1	2.85343881333549e-05	3.09819960365982	7.05167568692756	20	0.00237833246919289
"GO:0098742"	"cell-cell adhesion via plasma-membrane adhesion molecules"	"down"	0.0816163979893998	1.36793384991419	20.3727102414654	27	0.911299409727609	7.55879620963792e-05	2.63959247648903	9.39076810990841	23	0.00508256148695535
"GO:0098889"	"intrinsic component of presynaptic membrane"	"down"	0.0837720746990851	1.72733302122347	6.11927560366361	10	0.929160652315844	0.00011173205502383	4.40572047670639	2.82067027477102	11	0.00709201223204478
"GO:0098978"	"glutamatergic synapse"	"down"	0.816373521833715	0.836901285683155	25.8949833472107	22	1	7.34334577040912e-05	2.42677937697161	11.9362510407993	27	0.00496717060171554
"GO:0099177"	"regulation of trans-synaptic signaling"	"down"	0.0325928563768927	1.38218514541701	32.2381348875937	43	0.637784218912253	0.000100384421900968	2.22766100621462	14.8601165695254	31	0.00646224715987482
"GO:1901888"	"regulation of cell junction assembly"	"down"	0.682646567402309	0.899669364952685	14.3280599500416	13	1	3.69217289548889e-05	3.14459870707507	6.6044962531224	19	0.00294593795111895
"GO:1904018"	"positive regulation of vasculature development"	"down"	0.927561674824473	0.683077641019658	17.0891965029142	12	1	4.56072487632614e-05	2.89428335336538	7.87723771856786	21	0.00341075992401156
"GO:0000075"	"cell cycle checkpoint"	"up"	4.90979021039032e-05	2.30337853913871	15.8951915070774	33	0.00632135489587754	0.999445818908351	0.131096340766152	7.32686303080766	1	1
"GO:0000076"	"DNA replication checkpoint"	"up"	7.96551166101861e-05	9.68706688468426	1.1940049958368	7	0.00935225358749646	1	0	0.5503746877602	0	1
"GO:0000778"	"condensed nuclear chromosome kinetochore"	"up"	3.77383878239888e-06	14.2456421558806	1.119379683597	8	0.000687642992985293	1	0	0.515976269775187	0	1
"GO:0000780"	"condensed nuclear chromosome, centromeric region"	"up"	1.04149635722181e-06	9.15610213164676	1.9402581182348	11	0.000260126996199624	1	0	0.894358867610325	0	1
"GO:0000793"	"condensed chromosome"	"up"	6.03564364031593e-09	3.0891639935846	15.9698168193172	42	4.14447529968361e-06	1	0	7.36126144879267	0	1
"GO:0000794"	"condensed nuclear chromosome"	"up"	5.21710254918147e-07	3.90066466182696	7.23865528726062	23	0.000153531875018769	1	0	3.33664654454621	0	1
"GO:0000940"	"condensed chromosome outer kinetochore"	"up"	1.88486545183459e-06	16.6208508648901	1.0447543713572	8	0.000399168702229642	1	0	0.481577851790175	0	1
"GO:0001708"	"cell fate specification"	"up"	6.34086465768706e-07	3.84843845972124	7.31328059950042	23	0.000175224381881937	0.248059511698032	1.51308025177026	3.37104496253122	5	1
"GO:0001972"	"retinoic acid binding"	"up"	1.66246535443935e-08	17.1744553759663	1.4178809325562	11	9.54909308631803e-06	0.485928369043588	1.56035353535354	0.653569941715237	1	1
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"up"	1.45940686380628e-05	14.5330530249942	0.970129059117402	7	0.00224967071658845	1	0	0.447179433805162	0	1
"GO:0004033"	"aldo-keto reductase (NADP) activity"	"up"	6.81501112636463e-05	6.6	1.9402581182348	9	0.00834746768234716	1	0	0.894358867610325	0	1
"GO:0004175"	"endopeptidase activity"	"up"	8.05392384346458e-05	1.8520302241942	30.8948792672773	53	0.00940731516973749	0.184472310750056	1.28368443376219	14.2409450457952	18	1
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"up"	1.16225848798704e-06	3.83242839156437	7.01477935054122	22	0.000277229235134592	0.015669897186243	2.63100537768439	3.23345129059117	8	0.297229239882445
"GO:0005179"	"hormone activity"	"up"	3.31261366455073e-09	4.15398703860242	9.02966278101582	30	2.42141373028128e-06	0.123944351772876	1.73140994688556	4.16220857618651	7	0.944090633715439
"GO:0005201"	"extracellular matrix structural constituent"	"up"	6.534776785959e-05	2.50845771144279	12.0893005828476	27	0.00809169628250442	0.00401834057537955	2.47822934791615	5.57254371357202	13	0.112275705842294
"GO:0005581"	"collagen trimer"	"up"	6.27351982804388e-05	3.2632645541636	6.49240216486261	18	0.0078176091240151	0.000191368504876657	4.11475708502024	2.99266236469609	11	0.0108410258012626
"GO:0005788"	"endoplasmic reticulum lumen"	"up"	1.73781122910878e-05	2.13328168234643	22.6860949208993	44	0.00260786771202682	0.24950951345646	1.25913198421789	10.4571190674438	13	1
"GO:0005796"	"Golgi lumen"	"up"	1.90605327069404e-07	4.01860992907801	7.38790591174022	24	7.19852785232114e-05	0.00706543643352821	2.83205521472393	3.40544338051624	9	0.169064028088988
"GO:0005871"	"kinesin complex"	"up"	2.9630775474216e-05	4.37302816901408	4.02976686094921	14	0.00422285139777192	0.849361495767853	0.528930817610063	1.85751457119067	1	1
"GO:0005876"	"spindle microtubule"	"up"	8.53754111303784e-05	3.8860406885759	4.40289342214821	14	0.00987044293986925	1	0	2.02950666111574	0	1
"GO:0005882"	"intermediate filament"	"up"	4.5015578293456e-05	2.35066029314847	15.1489383846794	32	0.0059652222463726	0.922043204986251	0.561590295465149	6.98287885095754	4	1
"GO:0006270"	"DNA replication initiation"	"up"	5.3605818634467e-05	5.2790961673604	2.76113655287261	11	0.00686275621614136	1	0	1.27274146544546	0	1
"GO:0007292"	"female gamete generation"	"up"	3.92662314615359e-05	2.78550039401103	9.85054121565362	24	0.00523395767599061	0.836745275488016	0.651233477062275	4.54059117402165	3	1
"GO:0008194"	"UDP-glycosyltransferase activity"	"up"	7.65427376477686e-05	2.58975652388131	10.8952955870108	25	0.00903363768280435	0.882497033642004	0.58702999128531	5.02216902581182	3	1
"GO:0008509"	"anion transmembrane transporter activity"	"up"	6.96502083094828e-06	2.14143453719425	24.7009783513739	48	0.00116155389344392	0.169927496721867	1.34020946819767	11.3858763530391	15	1
"GO:0008608"	"attachment of spindle microtubules to kinetochore"	"up"	1.05612019639741e-06	7.88940706195869	2.31338467943381	12	0.000260126996199624	1	0	1.06635095753539	0	1
"GO:0015020"	"glucuronosyltransferase activity"	"up"	3.30813515386790e-09	10.4322292694386	2.46263530391341	15	2.42141373028128e-06	1	0	1.13514779350541	0	1
"GO:0016266"	"O-glycan processing"	"up"	1.60161159314437e-05	4.36083386597178	4.32826810990841	15	0.00241950124671009	1	0	1.99510824313072	0	1
"GO:0016324"	"apical plasma membrane"	"up"	8.09886147794136e-05	1.99748249818947	23.4323480432973	43	0.0094112923635975	0.000237173531266771	2.37297677691766	10.8011032472939	24	0.0127875604416827
"GO:0021953"	"central nervous system neuron differentiation"	"up"	3.63904882212074e-05	2.46201329534663	13.6564321398834	30	0.00487934001829918	0.180311600648069	1.45819229955574	6.29491049125729	9	1
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"up"	2.93413958665857e-05	5.16601193074349	3.05963780183181	12	0.00420807614137235	0.762285557844596	0.701325757575758	1.41033513738551	1	1
"GO:0030277"	"maintenance of gastrointestinal epithelium"	"up"	2.09405613039467e-05	9.97026647966339	1.3432556203164	8	0.00310139293560413	1	0	0.619171523730225	0	1
"GO:0030574"	"collagen catabolic process"	"up"	2.68703201954589e-05	4.77551020408163	3.50738967527061	13	0.00390308625403269	1	0	1.61672564529559	0	1
"GO:0030647"	"aminoglycoside antibiotic metabolic process"	"up"	2.76185631838957e-05	18.6743697478992	0.746253122398002	6	0.00398622064807055	1	0	0.343984179850125	0	1
"GO:0033293"	"monocarboxylic acid binding"	"up"	1.34403894272988e-05	4.16878232251998	4.77601998334721	16	0.00211394169910986	0.0689131689946316	2.38941711451013	2.2014987510408	5	0.671644047061657
"GO:0035270"	"endocrine system development"	"up"	2.0301427087478e-05	2.92154513530262	9.47741465445462	24	0.00302651538027797	0.640064258601139	0.912351041318632	4.36859908409659	4	1
"GO:0042363"	"fat-soluble vitamin catabolic process"	"up"	1.1795885677712e-05	24.9005602240896	0.671627810158201	6	0.00190924835326396	0.270285922712082	3.51268939393939	0.309585761865112	1	1
"GO:0042445"	"hormone metabolic process"	"up"	1.25760456306911e-06	2.56126792114695	17.2384471273938	39	0.00029378679792934	0.00110180106704167	2.41061923641382	7.94603455453788	18	0.0435720980439165
"GO:0042471"	"ear morphogenesis"	"up"	1.61925066616926e-06	3.37481016812045	8.80578684429642	25	0.000356235146557237	0.221027254786936	1.50842420937841	4.05901332223147	6	1
"GO:0042573"	"retinoic acid metabolic process"	"up"	7.30238953891893e-05	5.66905005107252	2.38800999167361	10	0.00880170994425016	0.0232462640978053	4.02848445314199	1.1007493755204	4	0.381710394533528
"GO:0043524"	"negative regulation of neuron apoptotic process"	"up"	7.65427376477686e-05	2.58975652388131	10.8952955870108	25	0.00903363768280435	0.387970917695994	1.20490730643402	5.02216902581182	6	1
"GO:0043583"	"ear development"	"up"	1.35269879245776e-05	2.40595351089967	16.2683180682764	35	0.00211394169910986	0.132648873382699	1.50002229654404	7.49885512073272	11	0.954835918313837
"GO:0045095"	"keratin filament"	"up"	4.76085887459828e-05	3.21317925699551	6.94015403830142	19	0.00620006104013776	0.834348405606751	0.615784822158115	3.19905287260616	2	1
"GO:0045132"	"meiotic chromosome segregation"	"up"	6.83026298922942e-06	3.63097800463276	6.64165278934222	20	0.00115502805474581	1	0	3.06145920066611	0	1
"GO:0045165"	"cell fate commitment"	"up"	2.19734017013853e-05	2.1994449073697	20.0742089925062	40	0.00323322910748955	0.0821845181332928	1.55286844258569	9.25317443796836	14	0.756418026360851
"GO:0047086"	"ketosteroid monooxygenase activity"	"up"	1.29415169882707e-05	62.2148355493352	0.447751873438801	5	0.00206517447150854	1	0	0.206390507910075	0	1
"GO:0048663"	"neuron fate commitment"	"up"	3.74712282409561e-06	4.43245706892496	4.85064529558701	17	0.000687642992985293	0.897626044805247	0.437760416666667	2.23589716902581	1	1
"GO:0048665"	"neuron fate specification"	"up"	4.42845963271775e-07	7.73744177473945	2.53726061615321	13	0.000139373465663034	0.696136367888292	0.850413223140496	1.16954621149042	1	1
"GO:0051552"	"flavone metabolic process"	"up"	1.29415169882707e-05	62.2148355493352	0.447751873438801	5	0.00206517447150854	1	0	0.206390507910075	0	1
"GO:0070268"	"cornification"	"up"	1.85529422049355e-14	5.99932234018523	8.35803497085762	36	3.48429085690510e-10	0.341763382613985	1.31410987007066	3.8526228143214	5	1
"GO:0090596"	"sensory organ morphogenesis"	"up"	3.3243553784516e-05	2.20336577185639	19.029454621149	38	0.00448392219498293	0.516393645681307	1.02736420769116	8.77159658617819	9	1
"GO:0098687"	"chromosomal region"	"up"	5.42251546328484e-07	2.33440159546104	23.9547252289759	50	0.000157531026151326	1	0	11.041892173189	0	1
"GO:0062023"	"collagen-containing extracellular matrix"	"up,down"	6.27892701046226e-05	1.88500756857461	29.8501248959201	52	0.0078176091240151	4.76829692432936e-10	3.35176565729176	13.759367194005	41	2.205094047047e-07
